protein_id,gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,neg_log10_p,color_category
P10515,DLAT,-0.10420836703054448,28.34358054910712,-0.39284024468858225,0.7108264815458474,0.86583246951737,-6.513744988987411,0.06256613177325017,Not Significant
Q86WR0,CCDC25,-1.0551981007431621,23.48235679655659,-0.39278102313440866,0.7108674919636702,0.86583246951737,-6.51377161257842,0.06256613177325017,Not Significant
Q13371,PDCL,-0.8285731082620913,22.515296243996602,-0.3924935272727147,0.7110665961858553,0.86583246951737,-6.513900805449885,0.06256613177325017,Not Significant
P48059,LIMS1,-1.0468841337322843,23.45594172426999,-0.3921798720147563,0.7112838468899048,0.86583246951737,-6.514041652395984,0.06256613177325017,Not Significant
Q9H993,DCPH1,-1.0214544755200698,23.349639130783782,-0.3920155701630882,0.7113976616410053,0.86583246951737,-6.5141153899956175,0.06256613177325017,Not Significant
P49005,POLD2,-0.9977197193575336,23.26847218610087,-0.39031729037463486,0.7125745900162617,0.8667562489481371,-6.51487586749958,0.062103018579658435,Not Significant
Q9UH03,SEPTIN3,-1.0713439016260757,23.578395409853744,-0.3903071531562751,0.712581617967341,0.8667562489481371,-6.514880397566184,0.062103018579658435,Not Significant
P54132,BLM,-0.7927390117828317,22.379382491768823,-0.3901198846454706,0.7127114536902327,0.8667562489481371,-6.514964063256703,0.062103018579658435,Not Significant
Q14576,ELAVL3,-1.1111315390475127,23.75891437923258,-0.38925885890913636,0.7133085565103339,0.866912924485099,-6.515348257227908,0.06202452226400635,Not Significant
Q96F07,CYFIP2,-0.8845936492814097,22.78612453448025,-0.38925702055634576,0.7133098316184243,0.866912924485099,-6.515349076657079,0.06202452226400635,Not Significant
O00299,CLIC1,-0.17515382877738261,27.67144857928459,-0.38913399343525074,0.7133951674288515,0.866912924485099,-6.515403906624368,0.06202452226400635,Not Significant
Q6NXE6,ARMC6,-0.9361942247502064,23.02335137436745,-0.3881523703900934,0.7140762253355986,0.8670699929909771,-6.515840807020234,0.061945843304850874,Not Significant
Q6P4I2,WDR73,-0.971954976743632,23.182879492951084,-0.387991306303761,0.7141880018262483,0.8670699929909771,-6.5159123943372075,0.061945843304850874,Not Significant
P22570,FDXR,-0.09658841515657457,26.148588735933433,-0.3877043641017912,0.7143871563736011,0.8670699929909771,-6.516039860864837,0.061945843304850874,Not Significant
P10070,GLI2,-0.8952081571486481,23.54830493559247,-0.3874917726929753,0.7145347238305262,0.8670699929909771,-6.516134241851564,0.061945843304850874,Not Significant
Q9BVA1,TUBB2B,-0.40931208060435154,29.68518915998268,-0.3873501243916617,0.7146330549632774,0.8670699929909771,-6.516197100292898,0.061945843304850874,Not Significant
Q16851,UGP2,-1.126975340701911,23.847680691564374,-0.38734820222619315,0.7146343893586824,0.8670699929909771,-6.516197953132517,0.061945843304850874,Not Significant
Q96KG9,SCYL1,-0.9695735350907846,23.174535773026236,-0.38594294696375275,0.7156102481403551,0.8679075139339751,-6.516820381756629,0.061526551699255375,Not Significant
P35813,PPM1A,-0.8065185827020933,22.477434870296836,-0.38570318031833667,0.7157768123164397,0.8679075139339751,-6.516926368987814,0.061526551699255375,Not Significant
Q9Y333,LSM2,0.16526209071732367,26.8323517420647,0.38555438321402796,0.7158801896455618,0.8679075139339751,-6.516992112598506,0.061526551699255375,Not Significant
Q96KB5,PBK,-1.2008615094769581,24.186791195169942,-0.3849925989906211,0.7162705536776887,0.8681562154350471,-6.517240112848255,0.061402121140090686,Not Significant
Q9H7D7,WDR26,-0.81920437567722,22.542610314403344,-0.3845933468513834,0.7165480398340534,0.8682417421268267,-6.517416156362065,0.06135933858536167,Not Significant
O95167,NDUFA3,-0.8919141596992795,22.8724914716945,-0.38435803749189323,0.716711606632962,0.8682417421268267,-6.517519831582971,0.06135933858536167,Not Significant
Q9H0C8,ILKAP,-1.2003796258109922,24.19932126443894,-0.3840335705169517,0.716937176456794,0.8682905803754505,-6.517662690947528,0.06133491038254174,Not Significant
Q9H7Z6,KAT8,1.3316250024900143,24.412513806995307,0.3837414566030538,0.7171402824718477,0.8683121942509816,-6.517791208495059,0.06132409986557914,Not Significant
P14653,HOXB1,-1.0013302449096422,23.36576122646102,-0.382211326162105,0.7182046120695785,0.8691535701962669,-6.518462896212147,0.060903481553226266,Not Significant
Q8WUY8,NAT14,-1.0090042226951859,23.404743639150226,-0.38215381431496365,0.7182446304108894,0.8691535701962669,-6.518488093166483,0.060903481553226266,Not Significant
Q9NXV6,CDKN2AIP,-0.9803807001591842,23.282589664268745,-0.3818686166372455,0.7184430940561686,0.8691535701962669,-6.518612990552478,0.060903481553226266,Not Significant
Q99459,CDC5L,0.09091602020165723,27.274681160333824,0.38167630704402933,0.7185769329017568,0.8691535701962669,-6.5186971596499195,0.060903481553226266,Not Significant
Q6P2E9,EDC4,-0.09216868408751822,27.013563503363432,-0.3811606844763745,0.718935839686879,0.8693633334913317,-6.518922637713437,0.06079868068324186,Not Significant
Q9H074,PAIP1,-1.0517010139381782,23.609474691746147,-0.3802665296356918,0.7195584248290328,0.8694226541054041,-6.519312964639427,0.06076904780656982,Not Significant
Q96FJ2,DYNLL2,-1.2797298328215518,24.585402027198015,-0.3802354303936769,0.7195800831681021,0.8694226541054041,-6.519326524904793,0.06076904780656982,Not Significant
Q9BWH2,FUNDC2,-0.9515250052121758,23.17253037215842,-0.3794892076945339,0.7200998621853677,0.8694226541054041,-6.519651588564363,0.06076904780656982,Not Significant
O14579,COPE,0.18311682230940107,26.21120505670633,0.37918789970617406,0.7203097860605294,0.8694226541054041,-6.519782671454697,0.06076904780656982,Not Significant
Q96SB4,SRPK1,0.15217954252094756,26.414349560452113,0.37884660308819856,0.7205476042128948,0.8694226541054041,-6.519931032729323,0.06076904780656982,Not Significant
O43237,DYNC1LI2,-1.1823883891076186,24.19196265636519,-0.37873672622935434,0.7206241749155979,0.8694226541054041,-6.519978769290411,0.06076904780656982,Not Significant
O75044,SRGAP2,-1.0259896750201527,23.518218158734964,-0.37865223579652946,0.7206830569237421,0.8694226541054041,-6.520015467713326,0.06076904780656982,Not Significant
Q9H9Q2,COPS7B,-1.2462450995772159,24.47176348784392,-0.3781702604200339,0.721018991218979,0.8694226541054041,-6.520224666155563,0.06076904780656982,Not Significant
Q92542,NCSTN,-0.8777182423565826,22.870782580406658,-0.378090551683792,0.7210745546862543,0.8694226541054041,-6.520259239037957,0.06076904780656982,Not Significant
Q15126,PMVK,-1.013741103441319,23.47170906145782,-0.37800240532151785,0.7211360021434121,0.8694226541054041,-6.5202974636584,0.06076904780656982,Not Significant
B7ZAQ6,GPR89A,-0.8095618411677101,22.56867779513682,-0.3778445023766003,0.7212460833938077,0.8694226541054041,-6.5203659171750585,0.06076904780656982,Not Significant
P49848,TAF6,-0.9494552475726579,23.15667509693363,-0.3776692842632752,0.7213682448126238,0.8694226541054041,-6.520441845540042,0.06076904780656982,Not Significant
P52657,GTF2A2,-0.8777983637373517,22.881084817811626,-0.37718992735304424,0.7217024989475007,0.8694226541054041,-6.52064939859339,0.06076904780656982,Not Significant
Q14011,CIRBP,-0.14214588649587157,28.057921500613066,-0.3767883811306085,0.7219825503046979,0.8694226541054041,-6.520823069676355,0.06076904780656982,Not Significant
Q14697,GANAB,-0.08963775753879588,29.2982069023025,-0.37624445790875355,0.7223619789836795,0.8694226541054041,-6.521058041428263,0.06076904780656982,Not Significant
Q8IUD2,ERC1,0.9074356064921716,22.667972638197053,0.37603644874601777,0.7225071055287472,0.8694226541054041,-6.5211478155772715,0.06076904780656982,Not Significant
O14976,GAK,-0.8298719913169492,22.654291511460755,-0.37588198328485856,0.7226148835931288,0.8694226541054041,-6.521214450635566,0.06076904780656982,Not Significant
Q6IQ49,SDE2,-0.9069378363297282,23.024935434426258,-0.3756454137774439,0.722779963825601,0.8694226541054041,-6.521316454599967,0.06076904780656982,Not Significant
Q8WVM8,SCFD1,-0.09305735702277929,26.36773988941715,-0.37548328377386736,0.7228931094396778,0.8694226541054041,-6.521386326775103,0.06076904780656982,Not Significant
Q9UP83,COG5,-0.8400281064043682,22.73361762432207,-0.37519951420487024,0.7230911630005168,0.8694226541054041,-6.521508552714461,0.06076904780656982,Not Significant
Q6P1K2,PMF1,-0.930802196549326,23.140576310895757,-0.37501181796187844,0.7232221768869518,0.8694226541054041,-6.521589349802943,0.06076904780656982,Not Significant
Q16698,DECR1,-0.10870318130017509,27.955096450475285,-0.37490452775326305,0.7232970713875324,0.8694226541054041,-6.521635517590167,0.06076904780656982,Not Significant
Q9ULH7,MRTFB,-0.8274176873392776,22.677400656213212,-0.37484925522576396,0.7233356560440785,0.8694226541054041,-6.52165929691121,0.06076904780656982,Not Significant
P33981,TTK,-0.8890983566700221,22.95676093353117,-0.37470435163275206,0.7234368148092758,0.8694226541054041,-6.521721621561364,0.06076904780656982,Not Significant
Q8N5K1,CISD2,0.17949872162485647,27.61050074170947,0.37406665493584007,0.7238820740704199,0.8697347554904019,-6.521995631752957,0.06061317472687492,Not Significant
O96005,CLPTM1,-0.2151557462268343,25.233596259196073,-0.372937607433716,0.7246707140018631,0.8702418315094671,-6.522479688604123,0.06036004451252002,Not Significant
Q9HCE1,MOV10,0.674738288543459,25.01809064259503,0.37293081842272874,0.7246754573034884,0.8702418315094671,-6.52248259508038,0.06036004451252002,Not Significant
Q01433,AMPD2,-1.1019459227903852,23.927310823521793,-0.37204334761039276,0.7252956304396379,0.8705836304726923,-6.522862104331389,0.060189503112709125,Not Significant
Q9UBL3,ASH2L,-0.9859968355425401,23.41893460513202,-0.3717956226870772,0.72546878578767,0.8705836304726923,-6.5229678865195515,0.060189503112709125,Not Significant
P20340,RAB6A,0.11958060935193515,27.3549709053282,0.371726197501793,0.7255173161140038,0.8705836304726923,-6.522997520156905,0.060189503112709125,Not Significant
Q99570,PIK3R4,-0.7914889586446243,22.551045225927506,-0.37079997125955827,0.7261649166459665,0.8708486654362031,-6.523392372996336,0.06005730937388471,Not Significant
Q8WXX5,DNAJC9,0.7174757842479274,25.33431259330442,0.3695863073267278,0.7270138822631478,0.8708486654362031,-6.523908352405931,0.06005730937388471,Not Significant
P98172,EFNB1,-1.0901857891024775,23.90772181624536,-0.3695858054983938,0.7270142333875181,0.8708486654362031,-6.523908565423538,0.06005730937388471,Not Significant
P61966,AP1S1,-0.9020891286982753,23.072452343901556,-0.3693783637440252,0.7271593848770197,0.8708486654362031,-6.52399659751229,0.06005730937388471,Not Significant
P35250,RFC2,0.17163628851186985,26.12054611135112,0.36918625838820746,0.7272938167644695,0.8708486654362031,-6.524078079626852,0.06005730937388471,Not Significant
Q6FI81,CIAPIN1,-1.0982961277468952,23.95003503155632,-0.36908630648746205,0.7273637657278136,0.8708486654362031,-6.524120458705149,0.06005730937388471,Not Significant
Q13033,STRN3,-0.9962607687416813,23.49871636969166,-0.36902231325182117,0.7274085514593218,0.8708486654362031,-6.524147585803564,0.06005730937388471,Not Significant
O60573,EIF4E2,-0.9390083474355997,23.24807808171659,-0.36840142365324213,0.7278431459176523,0.8708486654362031,-6.524410553568586,0.06005730937388471,Not Significant
Q9BR76,CORO1B,-1.1566446285146945,24.218782370962046,-0.3682276399538089,0.7279648074462597,0.8708486654362031,-6.52448408185591,0.06005730937388471,Not Significant
P05813,CRYBA1,-1.0799531108111111,23.892665262934305,-0.3672925209132195,0.7286196167539134,0.8708486654362031,-6.524879169653836,0.06005730937388471,Not Significant
P48507,GCLM,-0.8058595603136389,22.652036102996448,-0.36703191614288594,0.7288021500101534,0.8708486654362031,-6.524989105877637,0.06005730937388471,Not Significant
P26992,CNTFR,-1.078248475109941,23.89346257695793,-0.36663742677712774,0.7290784978366549,0.8708486654362031,-6.525155380937642,0.06005730937388471,Not Significant
P50552,VASP,-0.9518569177053564,23.3239494555791,-0.3663416838895114,0.7292857024397184,0.8708486654362031,-6.52527992396665,0.06005730937388471,Not Significant
O75794,CDC123,-0.969773244857894,23.402666358886695,-0.3663090700837204,0.7293085540683752,0.8708486654362031,-6.525293652447911,0.06005730937388471,Not Significant
Q6SZW1,SARM1,-0.8835864947105954,23.024088492008357,-0.366016261134329,0.7295137318462572,0.8708486654362031,-6.5254168558814625,0.06005730937388471,Not Significant
P61923,COPZ1,0.3063386296583488,27.29439640818885,0.3651640545704203,0.7301110384957936,0.8708486654362031,-6.5257749031017545,0.06005730937388471,Not Significant
Q8N1B4,VPS52,-0.8476922403487492,22.867713003900032,-0.3650791858252191,0.7301705344339948,0.8708486654362031,-6.5258105167242215,0.06005730937388471,Not Significant
Q8NFD5,ARID1B,-0.9776172950513455,23.46160813117066,-0.3649792631328222,0.7302405864789057,0.8708486654362031,-6.525852437418671,0.06005730937388471,Not Significant
Q9NR46,SH3GLB2,-0.9021768595948174,23.116973204124253,-0.3647888452931986,0.7303740895530821,0.8708486654362031,-6.5259322935869415,0.06005730937388471,Not Significant
Q9BRJ7,NUDT16L1,1.0607709465396375,23.474923450437686,0.3646923742194497,0.7304417301386299,0.8708486654362031,-6.525972735930437,0.06005730937388471,Not Significant
Q99747,NAPG,-0.9465393421317181,23.334026328278778,-0.36391177094285315,0.7309891517080751,0.8708486654362031,-6.526299605864914,0.06005730937388471,Not Significant
Q96QK1,VPS35,-0.0937367323974847,26.652762354180236,-0.3634878048427425,0.7312865470624792,0.8708486654362031,-6.526476859606981,0.06005730937388471,Not Significant
Q99873,PRMT1,0.14522922156620766,27.796469275900957,0.3634528329713188,0.7313110808365231,0.8708486654362031,-6.526491472076633,0.06005730937388471,Not Significant
Q05086,UBE3A,-0.9405870620648855,23.303802835386403,-0.3630525513596615,0.7315919159119102,0.8708486654362031,-6.526658628887443,0.06005730937388471,Not Significant
Q8N201,INTS1,-0.717936181635249,24.688873891445933,-0.36298959177726786,0.7316360923133148,0.8708486654362031,-6.526684904808714,0.06005730937388471,Not Significant
Q8TEA1,NSUN6,-0.774209926327039,22.550361198273716,-0.36285823920806304,0.731728261341289,0.8708486654362031,-6.526739710365378,0.06005730937388471,Not Significant
Q86UV5,USP48,-0.8800202635769665,23.044520137347458,-0.36267409996266026,0.7318574790128665,0.8708486654362031,-6.526816509011197,0.06005730937388471,Not Significant
Q00403,GTF2B,-0.9357395281228094,23.297175836323436,-0.36262531518354424,0.7318917148841015,0.8708486654362031,-6.5268368494104,0.06005730937388471,Not Significant
P54764,EPHA4,-0.9083515730635945,20.445456091825687,-0.36242216580038716,0.7320342873903068,0.8708486654362031,-6.526921522952849,0.06005730937388471,Not Significant
Q9UPN3,MACF1,-1.0692481700917682,23.90791680663877,-0.3623505507055084,0.732084550595614,0.8708486654362031,-6.5269513617199095,0.06005730937388471,Not Significant
P42785,PRCP,0.655763792969303,24.986376301975714,0.36206240095197834,0.7322868045468872,0.8708486654362031,-6.527071364221466,0.06005730937388471,Not Significant
P52788,SMS,-1.2916449223087625,24.910084156133326,-0.3619259999937281,0.7323825537769239,0.8708486654362031,-6.5271281380640644,0.06005730937388471,Not Significant
P49023,PXN,-0.875983110056481,22.997445069817534,-0.3615288687702558,0.7326613590692086,0.8708486654362031,-6.527293319632534,0.06005730937388471,Not Significant
P20936,RASA1,-0.8713807802222782,23.009341196617964,-0.3613306951740267,0.7328005040453962,0.8708486654362031,-6.527375683099849,0.06005730937388471,Not Significant
Q9Y6K1,DNMT3A,-0.9421672251302731,23.348311964295434,-0.36106648430201055,0.7329860343795751,0.8708486654362031,-6.5274854259431265,0.06005730937388471,Not Significant
Q6PCE3,PGM2L1,-0.8625646934174966,22.976379785195366,-0.36103880558015955,0.7330054717312502,0.8708486654362031,-6.527496918197827,0.06005730937388471,Not Significant
Q9BPW8,NIPSNAP1,0.10951324648800309,27.450849874016612,0.3610271951161843,0.7330136252344344,0.8708486654362031,-6.5275017386346414,0.06005730937388471,Not Significant
Q9NZJ7,MTCH1,-0.1309095557499056,25.94634573602573,-0.3607849640558462,0.7331837422720033,0.8708486654362031,-6.527602274713897,0.06005730937388471,Not Significant
Q9H910,JPT2,-0.3507369231093662,27.526824268105283,-0.36076792450708633,0.7331957096738536,0.8708486654362031,-6.527609344436086,0.06005730937388471,Not Significant
Q9UBT2,UBA2,-0.18060390034034413,26.912480958645958,-0.3606071261605011,0.733308647567863,0.8708486654362031,-6.527676044213594,0.06005730937388471,Not Significant
Q16537,PPP2R5E,-0.9738920311179733,23.498928593793284,-0.36053967656212665,0.7333560235708756,0.8708486654362031,-6.527704014178749,0.06005730937388471,Not Significant
Q96EY5,MVB12A,-0.8200644655390761,22.775924052067946,-0.36004381587940915,0.7337043531696368,0.8710416168455135,-6.527909485199273,0.0599610946656059,Not Significant
P23760,PAX3,-0.9403489164116543,23.354167875364723,-0.35927771800391145,0.7342426608176744,0.8713110654673866,-6.528226408061131,0.05982677048226843,Not Significant
